AppelKey,Libelle_code_appel,Code_appel,Held,Raccroche_agent,Interruptdel,Numero_compose
1490,forced_disconnect,6.0,0.0,0.0,0.0,2788624.0
1491,forced_disconnect,6.0,0.0,0.0,0.0,2796556.0
1492,forced_disconnect,6.0,0.0,0.0,0.0,2796633.0
1493,forced_disconnect,6.0,0.0,0.0,0.0,2796547.0
1494,forced_disconnect,6.0,0.0,0.0,0.0,2796020.0
1495,forced_disconnect,6.0,0.0,0.0,0.0,2788641.0
1496,forced_disconnect,6.0,0.0,0.0,0.0,2788681.0
1497,forced_disconnect,6.0,0.0,0.0,0.0,2788588.0
1498,forced_disconnect,6.0,0.0,0.0,0.0,2796006.0
1499,forced_disconnect,6.0,0.0,0.0,0.0,2788675.0
1500,forced_disconnect,6.0,0.0,0.0,0.0,2796514.0
1501,abandoned,3.0,0.0,0.0,0.0,2796703.0
1502,abandoned,3.0,0.0,0.0,0.0,2796712.0
1503,abandoned,3.0,0.0,0.0,0.0,2796718.0
1504,abandoned,3.0,0.0,0.0,0.0,2796714.0
1505,abandoned,3.0,0.0,0.0,0.0,2796717.0
1506,abandoned,3.0,0.0,0.0,0.0,2796540.0
1507,abandoned,3.0,0.0,0.0,0.0,2796643.0
1508,abandoned,3.0,0.0,0.0,0.0,2796564.0
1509,abandoned,3.0,0.0,0.0,0.0,2796573.0
1510,abandoned,3.0,0.0,0.0,0.0,2796557.0
1511,abandoned,3.0,0.0,0.0,0.0,2710330.0
1512,abandoned,3.0,0.0,0.0,0.0,2796538.0
1513,abandoned,3.0,0.0,0.0,0.0,2710374.0
1514,abandoned,3.0,0.0,0.0,0.0,2796577.0
1515,abandoned,3.0,0.0,0.0,0.0,2710343.0
1516,abandoned,3.0,0.0,0.0,0.0,2796021.0
1517,abandoned,3.0,0.0,0.0,0.0,2796616.0
1518,abandoned,3.0,0.0,0.0,0.0,2710370.0
1519,abandoned,3.0,0.0,0.0,0.0,2796662.0
1520,abandoned,3.0,0.0,0.0,0.0,2710373.0
1521,abandoned,3.0,0.0,0.0,0.0,2796691.0
1522,abandoned,3.0,0.0,0.0,0.0,2796511.0
1523,abandoned,3.0,0.0,0.0,0.0,2788580.0
